round, agent, produces, commodity_stock, cs_amount, minPriceBelief, maxPriceBelief
36, 144, Ore, Ore, 6, 900, 1000
36, 144, Ore, cash, 2195.025
36, 238, Food, Wood, 4, 204.1395, 408.279
36, 238, Food, Food, 0, 760.0842, 836.0926
36, 238, Food, cash, 13242.01
36, 324, Tool, Food, 3.849981, 510.5398, 1000
36, 324, Tool, Metal, 3, 0.9, 1.1
36, 324, Tool, Tool, 0, 900, 1000
36, 324, Tool, cash, -13.57312
36, 50, Ore, Food, 0, 284.1077, 568.2154
36, 50, Ore, Ore, 0, 900, 1000
36, 50, Ore, cash, 504.267
36, 325, Tool, Food, 2.7, 529.3953, 1000
36, 325, Tool, Metal, 3, 0.9, 1.1
36, 325, Tool, Tool, 0, 900, 1000
36, 325, Tool, cash, 936.4224
36, 306, Wood, Food, 10, 488.7524, 977.5048
36, 306, Wood, Tool, 4.8, 450.6124, 901.2249
36, 306, Wood, Wood, 0, 598.1288, 666.3445
36, 306, Wood, cash, -3152.337
36, 132, Ore, Food, 1.6, 272.9441, 545.8882
36, 132, Ore, Ore, 4, 900, 1000
36, 132, Ore, cash, 3388.658
36, 239, Food, Wood, 8, 186.9524, 373.9048
36, 239, Food, Food, 0, 740.3083, 814.3391
36, 239, Food, cash, 9136.664
36, 326, Tool, Food, 10, 487.8023, 975.6047
36, 326, Tool, Metal, 3, 0.9, 1.1
36, 326, Tool, Tool, 0, 900, 1000
36, 326, Tool, cash, -5083.768
36, 240, Food, Wood, 2, 208.5725, 417.145
36, 240, Food, Food, 0, 760.0842, 836.0926
36, 240, Food, cash, 12084.44
36, 241, Food, Wood, 0, 219.9244, 439.8488
36, 241, Food, Food, -0.3, 760.0842, 836.0926
36, 241, Food, cash, 3235.556
36, 123, Ore, Food, 0, 279.7701, 559.5401
36, 123, Ore, Ore, 5.5, 900, 1000
36, 123, Ore, cash, 1993.881
36, 59, Ore, Food, 0, 283.8615, 567.7231
36, 59, Ore, Ore, 0, 900, 1000
36, 59, Ore, cash, 624.1365
36, 139, Ore, Food, 0, 279.2957, 558.5913
36, 139, Ore, Ore, 4.5, 900, 1000
36, 139, Ore, cash, 3527.44
36, 133, Ore, Food, 0, 280.0328, 560.0656
36, 133, Ore, Ore, 3.5, 900, 1000
36, 133, Ore, cash, 2424.898
36, 308, Wood, Food, 10, 488.7524, 977.5048
36, 308, Wood, Tool, 4.8, 450.6124, 901.2249
36, 308, Wood, Wood, 0, 598.1288, 663.1833
36, 308, Wood, cash, -3541.229
36, 327, Tool, Food, 2.7, 529.3953, 1000
36, 327, Tool, Metal, 3, 0.9, 1.1
36, 327, Tool, Tool, 0, 900, 1000
36, 327, Tool, cash, 875.1821
36, 140, Ore, Food, 0, 277.4008, 554.8017
36, 140, Ore, Ore, 3.5, 900, 1000
36, 140, Ore, cash, 3877.365
36, 287, Wood, Food, 1.8, 457.0182, 914.0364
36, 287, Wood, Tool, 4.7, 339.5545, 679.109
36, 287, Wood, Wood, 0, 598.1288, 657.9417
36, 287, Wood, cash, 3763.589
36, 328, Tool, Food, 2.7, 529.3953, 1000
36, 328, Tool, Metal, 3, 0.9, 1.1
36, 328, Tool, Tool, 0, 900, 1000
36, 328, Tool, cash, 925.207
36, 329, Tool, Food, 2.7, 529.3953, 1000
36, 329, Tool, Metal, 3, 0.9, 1.1
36, 329, Tool, Tool, 0, 900, 1000
36, 329, Tool, cash, 892.6432
36, 330, Tool, Food, 2.7, 529.3953, 1000
36, 330, Tool, Metal, 3, 0.9, 1.1
36, 330, Tool, Tool, 0, 900, 1000
36, 330, Tool, cash, 919.9052
36, 242, Food, Wood, 8, 192.3815, 384.763
36, 242, Food, Food, 0, 794.7181, 874.19
36, 242, Food, cash, 9733.884
36, 243, Food, Wood, 8, 181.7255, 363.4509
36, 243, Food, Food, 0, 736.5441, 810.1985
36, 243, Food, cash, 6681.424
36, 134, Ore, Food, 0, 281.4666, 562.9333
36, 134, Ore, Ore, 1.5, 900, 1000
36, 134, Ore, cash, 4834.439
36, 331, Tool, Food, 2.7, 529.3953, 1000
36, 331, Tool, Metal, 3, 0.9, 1.1
36, 331, Tool, Tool, 0, 900, 1000
36, 331, Tool, cash, 944.6382
36, 332, Tool, Food, 2.7, 529.3953, 1000
36, 332, Tool, Metal, 3, 0.9, 1.1
36, 332, Tool, Tool, 0, 900, 1000
36, 332, Tool, cash, 902.1217
36, 333, Tool, Food, 2.7, 529.3953, 1000
36, 333, Tool, Metal, 3, 0.9, 1.1
36, 333, Tool, Tool, 0, 900, 1000
36, 333, Tool, cash, 897.9964
36, 145, Ore, Food, 1.600001, 274.8889, 549.7779
36, 145, Ore, Ore, 6, 900, 1000
36, 145, Ore, cash, 1658.476
36, 146, Ore, Food, 1.6, 275.0299, 550.0598
36, 146, Ore, Ore, 4, 900, 1000
36, 146, Ore, cash, 2256.389
36, 135, Ore, Food, 1.6, 273.1092, 546.2183
36, 135, Ore, Ore, 4, 900, 1000
36, 135, Ore, cash, 2078.583
36, 314, Wood, Food, 2.9, 519.128, 1000
36, 314, Wood, Tool, 4.8, 450.6124, 901.2249
36, 314, Wood, Wood, 0, 598.1288, 666.3445
36, 314, Wood, cash, 2865.11
36, 231, Food, Wood, 10, 168.2887, 336.5774
36, 231, Food, Food, -0.4, 760.0842, 836.0926
36, 231, Food, cash, -2292.077
36, 141, Ore, Food, 0, 282.3362, 564.6725
36, 141, Ore, Ore, 0, 900, 1000
36, 141, Ore, cash, 4170.104
36, 129, Ore, Food, 1.6, 274.5155, 549.031
36, 129, Ore, Ore, 6, 900, 1000
36, 129, Ore, cash, 1235.264
36, 147, Ore, Food, 0, 283.4663, 566.9327
36, 147, Ore, Ore, 0, 900, 1000
36, 147, Ore, cash, 3441.012
36, 136, Ore, Food, 0, 281.6195, 563.2391
36, 136, Ore, Ore, 3.499999, 900, 1000
36, 136, Ore, cash, 3891.257
36, 315, Wood, Food, 10, 488.7524, 977.5048
36, 315, Wood, Tool, 10, 409.1411, 818.2821
36, 315, Wood, Wood, 0, 598.1288, 663.5955
36, 315, Wood, cash, -7734.937
36, 316, Wood, Food, 2.9, 519.128, 1000
36, 316, Wood, Tool, 10, 409.1411, 818.2821
36, 316, Wood, Wood, 0, 598.1288, 666.3445
36, 316, Wood, cash, -1702.794
36, 334, Tool, Food, 10, 487.8023, 975.6047
36, 334, Tool, Metal, 3, 0.9, 1.1
36, 334, Tool, Tool, 0, 900, 1000
36, 334, Tool, cash, -5385.05
36, 335, Tool, Food, 2.7, 529.3953, 1000
36, 335, Tool, Metal, 3, 0.9, 1.1
36, 335, Tool, Tool, 0, 900, 1000
36, 335, Tool, cash, 940.1232
36, 124, Ore, Food, 0, 283.8693, 567.7386
36, 124, Ore, Ore, 0, 900, 1000
36, 124, Ore, cash, 2001.186
36, 125, Ore, Food, 0, 281.9707, 563.9414
36, 125, Ore, Ore, 0, 900, 1000
36, 125, Ore, cash, 3847.483
36, 336, Tool, Food, 2.7, 529.3953, 1000
36, 336, Tool, Metal, 3, 0.9, 1.1
36, 336, Tool, Tool, 0, 900, 1000
36, 336, Tool, cash, 951.4695
36, 137, Ore, Food, 0, 280.6907, 561.3815
36, 137, Ore, Ore, 3.5, 900, 1000
36, 137, Ore, cash, 3893.171
36, 142, Ore, Food, 2.749972, 283.5849, 567.1699
36, 142, Ore, Ore, 4, 900, 1000
36, 142, Ore, cash, 1074.313
36, 234, Food, Wood, 10, 168.2887, 336.5774
36, 234, Food, Food, -0.4, 760.0842, 836.0926
36, 234, Food, cash, -2131.932
36, 319, Wood, Food, 10, 488.7524, 977.5048
36, 319, Wood, Tool, 4.8, 450.6124, 901.2249
36, 319, Wood, Wood, 0, 598.1288, 666.3445
36, 319, Wood, cash, -2936.399
36, 337, Tool, Food, 2.7, 529.3953, 1000
36, 337, Tool, Metal, 3, 0.9, 1.1
36, 337, Tool, Tool, 0, 900, 1000
36, 337, Tool, cash, 923.3893
36, 130, Ore, Food, 1.6, 274.6817, 549.3634
36, 130, Ore, Ore, 4, 900, 1000
36, 130, Ore, cash, 2191.723
36, 143, Ore, Food, 0, 283.3664, 566.7328
36, 143, Ore, Ore, 0, 900, 1000
36, 143, Ore, cash, 3275.61
36, 131, Ore, Food, 0, 284.0232, 568.0463
36, 131, Ore, Ore, 0, 900, 1000
36, 131, Ore, cash, 1911.955
36, 338, Tool, Food, 2.7, 529.3953, 1000
36, 338, Tool, Metal, 3, 0.9, 1.1
36, 338, Tool, Tool, 0, 900, 1000
36, 338, Tool, cash, 919.9044

37, 0, Food, Wood, 0, 226.8643, 453.7286
37, 0, Food, Food, -0.1, 837.7147, 921.4861
37, 0, Food, cash, 18795.94
37, 1, Food, Wood, 4, 226.3519, 452.7037
37, 1, Food, Food, 0, 837.7147, 921.4861
37, 1, Food, cash, 22737.98
37, 2, Food, Wood, 0, 227.2656, 454.5311
37, 2, Food, Food, -0.1, 837.7147, 921.4861
37, 2, Food, cash, 15090.82
37, 3, Food, Wood, 0, 227.2704, 454.5409
37, 3, Food, Food, -0.3, 837.7147, 921.4861
37, 3, Food, cash, 10892.6
37, 4, Food, Wood, 0, 227.3611, 454.7223
37, 4, Food, Food, -0.4, 837.7147, 921.4861
37, 4, Food, cash, 8930.067
37, 5, Food, Wood, 0, 227.3584, 454.7169
37, 5, Food, Food, -0.4, 837.7147, 921.4861
37, 5, Food, cash, 9420.077
37, 6, Food, Wood, 16, 206.6004, 413.2007
37, 6, Food, Food, 0, 837.7147, 921.4861
37, 6, Food, cash, 16274.31
37, 7, Food, Wood, 6, 227.3583, 454.7165
37, 7, Food, Food, 0, 837.7147, 921.4861
37, 7, Food, cash, 9874.159
37, 8, Food, Wood, 0, 226.9269, 453.8539
37, 8, Food, Food, -0.2, 837.7147, 921.4861
37, 8, Food, cash, 15062.98
37, 9, Food, Wood, 0, 226.9308, 453.8617
37, 9, Food, Food, -0.1, 837.7147, 921.4861
37, 9, Food, cash, 14121.06
37, 10, Food, Wood, 0, 226.8178, 453.6357
37, 10, Food, Food, 0, 837.7147, 921.4861
37, 10, Food, cash, 22871.51
37, 11, Food, Wood, 0, 227.2684, 454.5367
37, 11, Food, Food, 0, 837.7147, 921.4861
37, 11, Food, cash, 20776.51
37, 12, Food, Wood, 0, 227.2581, 454.5163
37, 12, Food, Food, -0.3, 837.7147, 921.4861
37, 12, Food, cash, 11996.51
37, 13, Food, Wood, 0, 227.0417, 454.0834
37, 13, Food, Food, -0.3, 837.7147, 921.4861
37, 13, Food, cash, 11246.61
37, 14, Food, Wood, 18, 203.1872, 406.3743
37, 14, Food, Food, 0, 840.2396, 924.2636
37, 14, Food, cash, 7538.09
37, 15, Food, Wood, 2, 226.8809, 453.7617
37, 15, Food, Food, -0.1, 837.7147, 921.4861
37, 15, Food, cash, 17410.24
37, 16, Food, Wood, 0, 226.951, 453.902
37, 16, Food, Food, -0.2, 837.7147, 921.4861
37, 16, Food, cash, 14026.33
37, 17, Food, Wood, 0, 227.0493, 454.0986
37, 17, Food, Food, -0.2, 837.7147, 921.4861
37, 17, Food, cash, 11265.48
37, 18, Food, Wood, 0, 227.0464, 454.0928
37, 18, Food, Food, -0.3, 837.7147, 921.4861
37, 18, Food, cash, 11359.36
37, 19, Food, Wood, 0, 226.9267, 453.8534
37, 19, Food, Food, -0.2, 837.7147, 921.4861
37, 19, Food, cash, 15130.43
37, 321, Tool, Food, 0.3000002, 525.2144, 1000
37, 321, Tool, Metal, 1, 0.9, 1.1
37, 321, Tool, Tool, 0, 900, 1000
37, 321, Tool, cash, 1666.228
37, 236, Food, Wood, 4, 236.9992, 473.9983
37, 236, Food, Food, 0, 837.7147, 921.4861
37, 236, Food, cash, 16587.97
37, 22, Wood, Food, 0, 343.9442, 687.8884
37, 22, Wood, Tool, 23.04999, 169.8245, 339.649
37, 22, Wood, Wood, 0, 836.5468, 920.2015
37, 22, Wood, cash, 2562.918
37, 339, Tool, Food, 2.7, 531.2742, 1000
37, 339, Tool, Metal, 3, 0.9, 1.1
37, 339, Tool, Tool, 0, 900, 1000
37, 339, Tool, cash, 795.8231
37, 121, Ore, Food, 0, 338.4281, 676.8561
37, 121, Ore, Ore, 5.5, 900, 1000
37, 121, Ore, cash, 1553.519
37, 25, Wood, Food, 0, 344.488, 688.976
37, 25, Wood, Tool, 22.34629, 171.4438, 342.8876
37, 25, Wood, Wood, 0, 836.5468, 920.2015
37, 25, Wood, cash, -466.1414
37, 138, Ore, Food, 0, 343.6952, 687.3904
37, 138, Ore, Ore, 0, 900, 1000
37, 138, Ore, cash, 3087.859
37, 27, Wood, Food, 0, 343.937, 687.8741
37, 27, Wood, Tool, 23.08999, 168.8135, 337.627
37, 27, Wood, Wood, 0, 836.5468, 920.2015
37, 27, Wood, cash, 2450.163
37, 298, Wood, Food, 1.8, 525.8048, 1000
37, 298, Wood, Tool, 10, 434.7085, 869.417
37, 298, Wood, Wood, 0, 836.5468, 920.2015
37, 298, Wood, cash, 776.5002
37, 340, Tool, Food, 2.7, 531.2742, 1000
37, 340, Tool, Metal, 3, 0.9, 1.1
37, 340, Tool, Tool, 0, 900, 1000
37, 340, Tool, cash, 709.5495
37, 237, Food, Wood, 6, 223.6101, 447.2202
37, 237, Food, Food, 0, 837.7147, 921.4861
37, 237, Food, cash, 14186.67
37, 341, Tool, Food, 2.7, 531.2742, 1000
37, 341, Tool, Metal, 3, 0.9, 1.1
37, 341, Tool, Tool, 0, 900, 1000
37, 341, Tool, cash, 887.3849
37, 223, Food, Wood, 6, 219.4138, 438.8275
37, 223, Food, Food, 0, 837.7147, 921.4861
37, 223, Food, cash, 8415.792
37, 342, Tool, Food, 10, 487.3489, 974.6978
37, 342, Tool, Metal, 3, 0.9, 1.1
37, 342, Tool, Tool, 0, 900, 1000
37, 342, Tool, cash, -5845.589
37, 34, Wood, Food, 0, 343.9436, 687.8873
37, 34, Wood, Tool, 23.18999, 171.407, 342.8141
37, 34, Wood, Wood, 0, 836.5468, 920.2015
37, 34, Wood, cash, 441.1422
37, 225, Food, Wood, 0, 236.2649, 472.5298
37, 225, Food, Food, -0.2, 837.7147, 921.4861
37, 225, Food, cash, 9509.939
37, 36, Wood, Food, 0, 343.936, 687.872
37, 36, Wood, Tool, 21.88999, 172.4885, 344.9769
37, 36, Wood, Wood, 0, 836.5468, 920.2015
37, 36, Wood, cash, 2856.902
37, 127, Ore, Food, 0, 344.3025, 688.605
37, 127, Ore, Ore, 0, 900, 1000
37, 127, Ore, cash, 1196.34
37, 322, Tool, Food, 0.3000002, 525.2144, 1000
37, 322, Tool, Metal, 1, 0.9, 1.1
37, 322, Tool, Tool, 0, 900, 1000
37, 322, Tool, cash, 1661.199
37, 323, Tool, Food, 0.3000002, 525.2144, 1000
37, 323, Tool, Metal, 1, 0.9, 1.1
37, 323, Tool, Tool, 0, 900, 1000
37, 323, Tool, cash, 1509.96
37, 281, Wood, Food, 1.400007, 479.8127, 959.6254
37, 281, Wood, Tool, 10, 329.6238, 659.2476
37, 281, Wood, Wood, 0, 836.5468, 920.2015
37, 281, Wood, cash, 1098.742
37, 41, Ore, Food, 0, 344.4963, 688.9926
37, 41, Ore, Ore, 0, 900, 1000
37, 41, Ore, cash, 136.2433
37, 343, Tool, Food, 2.7, 531.2742, 1000
37, 343, Tool, Metal, 3, 0.9, 1.1
37, 343, Tool, Tool, 0, 900, 1000
37, 343, Tool, cash, 715.4546
37, 344, Tool, Food, 2.7, 531.2742, 1000
37, 344, Tool, Metal, 3, 0.9, 1.1
37, 344, Tool, Tool, 0, 900, 1000
37, 344, Tool, cash, 839.0211
37, 44, Ore, Food, 0, 344.1265, 688.253
37, 44, Ore, Ore, 0, 900, 1000
37, 44, Ore, cash, 165.0354
37, 45, Ore, Food, 0, 344.1266, 688.2531
37, 45, Ore, Ore, 0, 900, 1000
37, 45, Ore, cash, 228.845
37, 46, Ore, Food, 0, 344.1267, 688.2534
37, 46, Ore, Ore, 0, 900, 1000
37, 46, Ore, cash, 438.6506
37, 144, Ore, Food, 0, 335.5562, 671.1124
37, 144, Ore, Ore, 7.5, 900, 1000
37, 144, Ore, cash, 2195.025
37, 238, Food, Wood, 2, 246.0081, 492.0163
37, 238, Food, Food, 0, 837.7147, 921.4861
37, 238, Food, cash, 17695.38
37, 324, Tool, Food, 1.449981, 522.5223, 1000
37, 324, Tool, Metal, 1, 0.9, 1.1
37, 324, Tool, Tool, 0, 900, 1000
37, 324, Tool, cash, 753.7834
37, 50, Ore, Food, 0, 344.1253, 688.2507
37, 50, Ore, Ore, 0, 900, 1000
37, 50, Ore, cash, 504.267
37, 325, Tool, Food, 0.3000002, 525.2144, 1000
37, 325, Tool, Metal, 1, 0.9, 1.1
37, 325, Tool, Tool, 0, 900, 1000
37, 325, Tool, cash, 1676.66
37, 345, Tool, Food, 2.7, 531.2742, 1000
37, 345, Tool, Metal, 3, 0.9, 1.1
37, 345, Tool, Tool, 1, 900, 1000
37, 345, Tool, cash, 100
37, 132, Ore, Food, 0, 334.9222, 669.8445
37, 132, Ore, Ore, 5.5, 900, 1000
37, 132, Ore, cash, 3388.658
37, 239, Food, Wood, 6, 231.9698, 463.9397
37, 239, Food, Food, 0, 837.7147, 921.4861
37, 239, Food, cash, 13533.14
37, 346, Tool, Food, 10, 487.3489, 974.6978
37, 346, Tool, Metal, 3, 0.9, 1.1
37, 346, Tool, Tool, 1, 900, 1000
37, 346, Tool, cash, -6418.282
37, 240, Food, Wood, 0, 249.9053, 499.8107
37, 240, Food, Food, 0, 837.7147, 921.4861
37, 240, Food, cash, 16471.75
37, 241, Food, Wood, 10, 213.793, 427.5859
37, 241, Food, Food, -0.4, 837.7147, 921.4861
37, 241, Food, cash, -3175.587
37, 123, Ore, Food, 0, 340.4684, 680.9367
37, 123, Ore, Ore, 5.5, 900, 1000
37, 123, Ore, cash, 1993.881
37, 59, Ore, Food, 0, 343.8088, 687.6176
37, 59, Ore, Ore, 0, 900, 1000
37, 59, Ore, cash, 624.1365
37, 139, Ore, Food, 0, 340.0844, 680.1689
37, 139, Ore, Ore, 4.5, 900, 1000
37, 139, Ore, cash, 3527.44
37, 133, Ore, Food, 0, 340.6895, 681.379
37, 133, Ore, Ore, 3.5, 900, 1000
37, 133, Ore, cash, 2424.898
37, 347, Tool, Food, 2.7, 531.2742, 1000
37, 347, Tool, Metal, 3, 0.9, 1.1
37, 347, Tool, Tool, 0, 900, 1000
37, 347, Tool, cash, 877.9861
37, 327, Tool, Food, 0.3000002, 525.2144, 1000
37, 327, Tool, Metal, 1, 0.9, 1.1
37, 327, Tool, Tool, 0, 900, 1000
37, 327, Tool, cash, 1645.211
37, 140, Ore, Food, 0, 338.5431, 677.0862
37, 140, Ore, Ore, 3.5, 900, 1000
37, 140, Ore, cash, 3877.365
37, 287, Wood, Food, 0.7000002, 491.3372, 982.6744
37, 287, Wood, Tool, 10, 329.5465, 659.0931
37, 287, Wood, Wood, 0, 836.5468, 920.2015
37, 287, Wood, cash, 1642.999
37, 328, Tool, Food, 7.966475, 512.0237, 1000
37, 328, Tool, Metal, 1, 0.9, 1.1
37, 328, Tool, Tool, 0, 900, 1000
37, 328, Tool, cash, -5182.514
37, 329, Tool, Food, 0.3000002, 525.2144, 1000
37, 329, Tool, Metal, 1, 0.9, 1.1
37, 329, Tool, Tool, 1.907349E-06, 900, 1000
37, 329, Tool, cash, 1477.683
37, 330, Tool, Food, 10, 486.8279, 973.6558
37, 330, Tool, Metal, 1, 0.9, 1.1
37, 330, Tool, Tool, 0, 900, 1000
37, 330, Tool, cash, -7153.048
37, 242, Food, Wood, 6, 236.4042, 472.8083
37, 242, Food, Food, 0, 837.7147, 921.4861
37, 242, Food, cash, 14167.07
37, 243, Food, Wood, 6, 227.7224, 455.4447
37, 243, Food, Food, 0, 837.7147, 921.4861
37, 243, Food, cash, 11088.4
37, 134, Ore, Food, 0, 341.8474, 683.6947
37, 134, Ore, Ore, 1.5, 900, 1000
37, 134, Ore, cash, 4834.439
37, 331, Tool, Food, 0.3000002, 525.2144, 1000
37, 331, Tool, Metal, 1, 0.9, 1.1
37, 331, Tool, Tool, 0, 900, 1000
37, 331, Tool, cash, 1640.637
37, 332, Tool, Food, 0.3000002, 525.2144, 1000
37, 332, Tool, Metal, 1, 0.9, 1.1
37, 332, Tool, Tool, 1, 900, 1000
37, 332, Tool, cash, 902.1217
37, 333, Tool, Food, 0.3000002, 525.2144, 1000
37, 333, Tool, Metal, 1, 0.9, 1.1
37, 333, Tool, Tool, 0, 900, 1000
37, 333, Tool, cash, 1684.791
37, 145, Ore, Food, 0, 336.5029, 673.0059
37, 145, Ore, Ore, 7.500001, 900, 1000
37, 145, Ore, cash, 1658.476
37, 146, Ore, Food, 0, 336.6185, 673.2369
37, 146, Ore, Ore, 5.5, 900, 1000
37, 146, Ore, cash, 2256.389
37, 135, Ore, Food, 0, 335.0579, 670.1157
37, 135, Ore, Ore, 5.5, 900, 1000
37, 135, Ore, cash, 2078.583
37, 314, Wood, Food, 1.8, 525.8048, 1000
37, 314, Wood, Tool, 10, 437.4337, 874.8674
37, 314, Wood, Wood, 0, 836.5468, 920.2015
37, 314, Wood, cash, 689.5117
37, 348, Tool, Food, 2.7, 531.2742, 1000
37, 348, Tool, Metal, 3, 0.9, 1.1
37, 348, Tool, Tool, 0, 900, 1000
37, 348, Tool, cash, 860.3281
37, 141, Ore, Food, 0, 342.5611, 685.1223
37, 141, Ore, Ore, 0, 900, 1000
37, 141, Ore, cash, 4170.104
37, 129, Ore, Food, 0, 336.2005, 672.4011
37, 129, Ore, Ore, 7.5, 900, 1000
37, 129, Ore, cash, 1235.264
37, 147, Ore, Food, 0, 343.4877, 686.9753
37, 147, Ore, Ore, 0, 900, 1000
37, 147, Ore, cash, 3441.012
37, 136, Ore, Food, 0, 341.971, 683.9421
37, 136, Ore, Ore, 3.499999, 900, 1000
37, 136, Ore, cash, 3891.257
37, 349, Tool, Food, 2.7, 531.2742, 1000
37, 349, Tool, Metal, 3, 0.9, 1.1
37, 349, Tool, Tool, 0, 900, 1000
37, 349, Tool, cash, 800.2524
37, 350, Tool, Food, 2.7, 531.2742, 1000
37, 350, Tool, Metal, 3, 0.9, 1.1
37, 350, Tool, Tool, 0, 900, 1000
37, 350, Tool, cash, 867.6142
37, 351, Tool, Food, 10, 489.1833, 978.3667
37, 351, Tool, Metal, 3, 0.9, 1.1
37, 351, Tool, Tool, 1, 900, 1000
37, 351, Tool, cash, -6592.017
37, 335, Tool, Food, 0.3000002, 525.2144, 1000
37, 335, Tool, Metal, 1, 0.9, 1.1
37, 335, Tool, Tool, 1, 900, 1000
37, 335, Tool, cash, 940.1232
37, 124, Ore, Food, 0, 343.8068, 687.6136
37, 124, Ore, Ore, 0, 900, 1000
37, 124, Ore, cash, 2001.186
37, 125, Ore, Food, 0, 342.2579, 684.5159
37, 125, Ore, Ore, 0, 900, 1000
37, 125, Ore, cash, 3847.483
37, 336, Tool, Food, 0.3000002, 525.2144, 1000
37, 336, Tool, Metal, 1, 0.9, 1.1
37, 336, Tool, Tool, 0, 900, 1000
37, 336, Tool, cash, 1691.885
37, 137, Ore, Food, 0, 341.2179, 682.4359
37, 137, Ore, Ore, 3.5, 900, 1000
37, 137, Ore, cash, 3893.171
37, 142, Ore, Food, 0.6499724, 343.5685, 687.1369
37, 142, Ore, Ore, 6, 900, 1000
37, 142, Ore, cash, 1074.313
37, 352, Tool, Food, 10, 489.1833, 978.3667
37, 352, Tool, Metal, 3, 0.9, 1.1
37, 352, Tool, Tool, 1, 900, 1000
37, 352, Tool, cash, -6533.152
37, 353, Tool, Food, 2.7, 531.2742, 1000
37, 353, Tool, Metal, 3, 0.9, 1.1
37, 353, Tool, Tool, 0, 900, 1000
37, 353, Tool, cash, 877.2952
37, 337, Tool, Food, 10, 486.8279, 973.6558
37, 337, Tool, Metal, 1, 0.9, 1.1
37, 337, Tool, Tool, 1, 900, 1000
37, 337, Tool, cash, -7820.704
37, 130, Ore, Food, 0, 336.3356, 672.6711
37, 130, Ore, Ore, 5.5, 900, 1000
37, 130, Ore, cash, 2191.723
37, 143, Ore, Food, 0, 343.394, 686.7881
37, 143, Ore, Ore, 0, 900, 1000
37, 143, Ore, cash, 3275.61
37, 131, Ore, Food, 0, 343.9318, 687.8636
37, 131, Ore, Ore, 0, 900, 1000
37, 131, Ore, cash, 1911.955
37, 338, Tool, Food, 10, 486.8279, 973.6558
37, 338, Tool, Metal, 1, 0.9, 1.1
37, 338, Tool, Tool, 0, 900, 1000
37, 338, Tool, cash, -7196.93

38, 0, Food, Wood, 0, 270.1529, 540.3057
38, 0, Food, Food, -0.2, 900, 1000
38, 0, Food, cash, 18795.94
38, 1, Food, Wood, 2, 269.7365, 539.473
38, 1, Food, Food, 0, 900, 1000
38, 1, Food, cash, 27397.84
38, 2, Food, Wood, 0, 270.4789, 540.9577
38, 2, Food, Food, -0.2, 900, 1000
38, 2, Food, cash, 15090.82
38, 3, Food, Wood, 0, 270.4828, 540.9656
38, 3, Food, Food, -0.4, 900, 1000
38, 3, Food, cash, 10892.6
38, 4, Food, Wood, 0, 270.5565, 541.113
38, 4, Food, Food, -0.5, 900, 1000
38, 4, Food, cash, 8930.067
38, 5, Food, Wood, 0, 270.5543, 541.1086
38, 5, Food, Food, -0.5, 900, 1000
38, 5, Food, cash, 9420.077
38, 6, Food, Wood, 14, 253.6884, 507.3768
38, 6, Food, Food, 0, 900, 1000
38, 6, Food, cash, 20935.41
38, 7, Food, Wood, 4, 270.5542, 541.1083
38, 7, Food, Food, 0, 900, 1000
38, 7, Food, cash, 14532.77
38, 8, Food, Wood, 0, 270.2037, 540.4075
38, 8, Food, Food, -0.3, 900, 1000
38, 8, Food, cash, 15062.98
38, 9, Food, Wood, 0, 270.2069, 540.4138
38, 9, Food, Food, -0.2, 900, 1000
38, 9, Food, cash, 14121.06
38, 10, Food, Wood, 0, 270.1151, 540.2302
38, 10, Food, Food, -0.1, 900, 1000
38, 10, Food, cash, 22871.51
38, 11, Food, Wood, 0, 270.4811, 540.9623
38, 11, Food, Food, -0.1, 900, 1000
38, 11, Food, cash, 20776.51
38, 12, Food, Wood, 0, 270.4728, 540.9457
38, 12, Food, Food, -0.4, 900, 1000
38, 12, Food, cash, 11996.51
38, 13, Food, Wood, 0, 270.297, 540.594
38, 13, Food, Food, -0.4, 900, 1000
38, 13, Food, cash, 11246.61
38, 14, Food, Wood, 16, 250.9152, 501.8303
38, 14, Food, Food, 0, 900, 1000
38, 14, Food, cash, 12150.52
38, 15, Food, Wood, 10.8, 270.1663, 540.3326
38, 15, Food, Food, 0, 900, 1000
38, 15, Food, cash, 14548.39
38, 16, Food, Wood, 0, 270.2233, 540.4465
38, 16, Food, Food, -0.3, 900, 1000
38, 16, Food, cash, 14026.33
38, 17, Food, Wood, 0, 270.3032, 540.6063
38, 17, Food, Food, -0.3, 900, 1000
38, 17, Food, cash, 11265.48
38, 18, Food, Wood, 0, 270.3008, 540.6016
38, 18, Food, Food, -0.4, 900, 1000
38, 18, Food, cash, 11359.36
38, 19, Food, Wood, 0, 270.2035, 540.407
38, 19, Food, Food, -0.3, 900, 1000
38, 19, Food, cash, 15130.43
38, 321, Tool, Food, 0, 530.8828, 1000
38, 321, Tool, Metal, 0.8260868, 59.83444, 119.6689
38, 321, Tool, Tool, 0.08695661, 900, 1000
38, 321, Tool, cash, 1666.228
38, 236, Food, Wood, 2, 278.4985, 556.997
38, 236, Food, Food, 0, 900, 1000
38, 236, Food, cash, 21270.69
38, 22, Wood, Food, 0, 398.1179, 796.2357
38, 22, Wood, Tool, 24.04999, 169.8245, 339.649
38, 22, Wood, Wood, 0, 872.5251, 959.7776
38, 22, Wood, cash, 1986.542
38, 339, Tool, Food, 0.3000002, 530.5344, 1000
