round, agent, produces, commodity_stock, type, cs_amount, ,$
,$
1, 0, Food, Wood, stock, 6.263805,$
40, 46, Ore, cash, stock, 1179.494,$
40, 359, Tool, Food, stock, 0,$
40, 359, Tool, Food, minPriceBelief, 533.2399,$
40, 359, Tool, Food, maxPriceBelief, 1000,$
40, 359, Tool, Metal, stock, 0.8260868,$
40, 359, Tool, Metal, minPriceBelief, 69.87635,$
40, 359, Tool, Metal, maxPriceBelief, 139.7527,$
40, 359, Tool, Tool, stock, 0,$
40, 359, Tool, Tool, minPriceBelief, 900,$
40, 359, Tool, Tool, maxPriceBelief, 1000,$
40, 359, Tool, cash, stock, 1438.687,$
40, 48, Ore, Food, stock, 0,$
40, 48, Ore, Food, minPriceBelief, 533.2444,$
40, 48, Ore, Food, maxPriceBelief, 1000,$
40, 48, Ore, Ore, stock, 0,$
40, 48, Ore, Ore, minPriceBelief, 900,$
40, 48, Ore, Ore, maxPriceBelief, 1000,$
40, 48, Ore, cash, stock, 22.15047,$
40, 349, Wood, Food, stock, 0,$
40, 349, Wood, Food, minPriceBelief, 533.2405,$
40, 349, Wood, Food, maxPriceBelief, 1000,$
40, 349, Wood, Tool, stock, 6.574784,$
40, 349, Wood, Tool, minPriceBelief, 236.7578,$
40, 349, Wood, Tool, maxPriceBelief, 473.5155,$
40, 349, Wood, Wood, stock, 0,$
40, 349, Wood, Wood, minPriceBelief, 900,$
40, 349, Wood, Wood, maxPriceBelief, 1000,$
40, 349, Wood, cash, stock, 9494.561,$
40, 50, Ore, Food, stock, 0,$
40, 50, Ore, Food, minPriceBelief, 526.002,$
40, 50, Ore, Food, maxPriceBelief, 1000,$
40, 50, Ore, Ore, stock, 0,$
40, 50, Ore, Ore, minPriceBelief, 900,$
40, 50, Ore, Ore, maxPriceBelief, 1000,$
40, 50, Ore, cash, stock, 618.7135,$
40, 51, Ore, Food, stock, 0,$
40, 51, Ore, Food, minPriceBelief, 526.8954,$
40, 51, Ore, Food, maxPriceBelief, 1000,$
40, 51, Ore, Ore, stock, 0,$
40, 51, Ore, Ore, minPriceBelief, 900,$
40, 51, Ore, Ore, maxPriceBelief, 1000,$
40, 51, Ore, cash, stock, 112.8789,$
40, 52, Ore, Food, stock, 0,$
40, 52, Ore, Food, minPriceBelief, 526.2146,$
40, 52, Ore, Food, maxPriceBelief, 1000,$
40, 52, Ore, Ore, stock, 0,$
40, 52, Ore, Ore, minPriceBelief, 900,$
40, 52, Ore, Ore, maxPriceBelief, 1000,$
40, 52, Ore, cash, stock, 447.4575,$
40, 53, Ore, Food, stock, 0,$
40, 53, Ore, Food, minPriceBelief, 526.4415,$
40, 53, Ore, Food, maxPriceBelief, 1000,$
40, 53, Ore, Ore, stock, 0,$
40, 53, Ore, Ore, minPriceBelief, 900,$
40, 53, Ore, Ore, maxPriceBelief, 1000,$
40, 53, Ore, cash, stock, 256.4851,$
40, 54, Ore, Food, stock, 0,$
40, 54, Ore, Food, minPriceBelief, 526.8954,$
40, 54, Ore, Food, maxPriceBelief, 1000,$
40, 54, Ore, Ore, stock, 0,$
40, 54, Ore, Ore, minPriceBelief, 900,$
40, 54, Ore, Ore, maxPriceBelief, 1000,$
40, 54, Ore, cash, stock, 121.0394,$
40, 55, Ore, Food, stock, 0,$
40, 55, Ore, Food, minPriceBelief, 526.4415,$
40, 55, Ore, Food, maxPriceBelief, 1000,$
40, 55, Ore, Ore, stock, 0,$
40, 55, Ore, Ore, minPriceBelief, 900,$
40, 55, Ore, Ore, maxPriceBelief, 1000,$
40, 55, Ore, cash, stock, 268.8306,$
40, 367, Tool, Food, stock, 10,$
40, 367, Tool, Food, minPriceBelief, 486.8113,$
40, 367, Tool, Food, maxPriceBelief, 973.6226,$
40, 367, Tool, Metal, stock, 0.8260868,$
40, 367, Tool, Metal, minPriceBelief, 69.87635,$
40, 367, Tool, Metal, maxPriceBelief, 139.7527,$
40, 367, Tool, Tool, stock, 0,$
40, 367, Tool, Tool, minPriceBelief, 900,$
40, 367, Tool, Tool, maxPriceBelief, 1000,$
40, 367, Tool, cash, stock, -8147.168,$
40, 57, Ore, Food, stock, 0,$
40, 57, Ore, Food, minPriceBelief, 526.8954,$
40, 57, Ore, Food, maxPriceBelief, 1000,$
40, 57, Ore, Ore, stock, 0,$
40, 57, Ore, Ore, minPriceBelief, 900,$
40, 57, Ore, Ore, maxPriceBelief, 1000,$
40, 57, Ore, cash, stock, 125.2982,$
40, 361, Tool, Food, stock, 0,$
40, 361, Tool, Food, minPriceBelief, 533.2399,$
40, 361, Tool, Food, maxPriceBelief, 1000,$
40, 361, Tool, Metal, stock, 0.8260868,$
40, 361, Tool, Metal, minPriceBelief, 69.87635,$
40, 361, Tool, Metal, maxPriceBelief, 139.7527,$
40, 361, Tool, Tool, stock, 0,$
40, 361, Tool, Tool, minPriceBelief, 900,$
40, 361, Tool, Tool, maxPriceBelief, 1000,$
40, 361, Tool, cash, stock, 1345.341,$
40, 59, Ore, Food, stock, 0,$
40, 59, Ore, Food, minPriceBelief, 526.0445,$
40, 59, Ore, Food, maxPriceBelief, 1000,$
40, 59, Ore, Ore, stock, 0,$
40, 59, Ore, Ore, minPriceBelief, 900,$
40, 59, Ore, Ore, maxPriceBelief, 1000,$
40, 59, Ore, cash, stock, 574.5804,$
40, 151, Ore, Food, stock, 0,$
40, 151, Ore, Food, minPriceBelief, 526.1025,$
40, 151, Ore, Food, maxPriceBelief, 1000,$
40, 151, Ore, Ore, stock, 0,$
40, 151, Ore, Ore, minPriceBelief, 900,$
40, 151, Ore, Ore, maxPriceBelief, 1000,$
40, 151, Ore, cash, stock, 3352.495,$
40, 350, Wood, Food, stock, 0,$
40, 350, Wood, Food, minPriceBelief, 533.2405,$
40, 350, Wood, Food, maxPriceBelief, 1000,$
40, 350, Wood, Tool, stock, 4.54,$
40, 350, Wood, Tool, minPriceBelief, 243.5992,$
40, 350, Wood, Tool, maxPriceBelief, 487.1985,$
40, 350, Wood, Wood, stock, 0,$
40, 350, Wood, Wood, minPriceBelief, 900,$
40, 350, Wood, Wood, maxPriceBelief, 1000,$
40, 350, Wood, cash, stock, 10809.89,$
40, 339, Ore, Food, stock, 0,$
40, 339, Ore, Food, minPriceBelief, 533.2404,$
40, 339, Ore, Food, maxPriceBelief, 1000,$
40, 339, Ore, Ore, stock, 0,$
40, 339, Ore, Ore, minPriceBelief, 900,$
40, 339, Ore, Ore, maxPriceBelief, 1000,$
40, 339, Ore, cash, stock, 3730.991,$
40, 147, Ore, Food, stock, 0,$
40, 147, Ore, Food, minPriceBelief, 526.0449,$
40, 147, Ore, Food, maxPriceBelief, 1000,$
40, 147, Ore, Ore, stock, 0,$
40, 147, Ore, Ore, minPriceBelief, 900,$
40, 147, Ore, Ore, maxPriceBelief, 1000,$
40, 147, Ore, cash, stock, 4719.719,$
40, 382, Ore, Food, stock, 0.9000001,$
40, 382, Ore, Food, minPriceBelief, 533.0671,$
40, 382, Ore, Food, maxPriceBelief, 1000,$
40, 382, Ore, Ore, stock, 0,$
40, 382, Ore, Ore, minPriceBelief, 900,$
40, 382, Ore, Ore, maxPriceBelief, 1000,$
40, 382, Ore, cash, stock, 3508.899,$
40, 65, Metal, Food, stock, 0,$
40, 65, Metal, Food, minPriceBelief, 526.4415,$
40, 65, Metal, Food, maxPriceBelief, 1000,$
40, 65, Metal, Ore, stock, 0,$
40, 65, Metal, Ore, minPriceBelief, 392.6649,$
40, 65, Metal, Ore, maxPriceBelief, 785.3299,$
40, 65, Metal, Metal, stock, 0,$
40, 65, Metal, Metal, minPriceBelief, 900,$
40, 65, Metal, Metal, maxPriceBelief, 1000,$
40, 65, Metal, cash, stock, 112.6403,$
40, 383, Ore, Food, stock, 0.9000001,$
40, 383, Ore, Food, minPriceBelief, 533.0671,$
40, 383, Ore, Food, maxPriceBelief, 1000,$
40, 383, Ore, Ore, stock, 0,$
40, 383, Ore, Ore, minPriceBelief, 900,$
40, 383, Ore, Ore, maxPriceBelief, 1000,$
40, 383, Ore, cash, stock, 3436.639,$
40, 341, Ore, Food, stock, 10,$
40, 341, Ore, Food, minPriceBelief, 486.8104,$
40, 341, Ore, Food, maxPriceBelief, 973.6208,$
40, 341, Ore, Ore, stock, 0,$
40, 341, Ore, Ore, minPriceBelief, 900,$
40, 341, Ore, Ore, maxPriceBelief, 1000,$
40, 341, Ore, cash, stock, -5879.141,$
40, 68, Metal, Food, stock, 0,$
40, 68, Metal, Food, minPriceBelief, 526.2146,$
40, 68, Metal, Food, maxPriceBelief, 1000,$
40, 68, Metal, Ore, stock, 0.2000028,$
40, 68, Metal, Ore, minPriceBelief, 392.5777,$
40, 68, Metal, Ore, maxPriceBelief, 785.1555,$
40, 68, Metal, Metal, stock, 0,$
40, 68, Metal, Metal, minPriceBelief, 900,$
40, 68, Metal, Metal, maxPriceBelief, 1000,$
40, 68, Metal, cash, stock, 392.5684,$
40, 368, Tool, Food, stock, 0,$
40, 368, Tool, Food, minPriceBelief, 533.2515,$
40, 368, Tool, Food, maxPriceBelief, 1000,$
40, 368, Tool, Metal, stock, 0.8260868,$
40, 368, Tool, Metal, minPriceBelief, 69.87635,$
40, 368, Tool, Metal, maxPriceBelief, 139.7527,$
40, 368, Tool, Tool, stock, 0,$
40, 368, Tool, Tool, minPriceBelief, 900,$
40, 368, Tool, Tool, maxPriceBelief, 1000,$
40, 368, Tool, cash, stock, 1388.611,$
40, 143, Ore, Food, stock, 0,$
40, 143, Ore, Food, minPriceBelief, 526.0439,$
40, 143, Ore, Food, maxPriceBelief, 1000,$
40, 143, Ore, Ore, stock, 0,$
40, 143, Ore, Ore, minPriceBelief, 900,$
40, 143, Ore, Ore, maxPriceBelief, 1000,$
40, 143, Ore, cash, stock, 3508.129,$
40, 369, Tool, Food, stock, 0,$
40, 369, Tool, Food, minPriceBelief, 533.2515,$
40, 369, Tool, Food, maxPriceBelief, 1000,$
40, 369, Tool, Metal, stock, 0.8260868,$
40, 369, Tool, Metal, minPriceBelief, 69.87635,$
40, 369, Tool, Metal, maxPriceBelief, 139.7527,$
40, 369, Tool, Tool, stock, 0,$
40, 369, Tool, Tool, minPriceBelief, 900,$
40, 369, Tool, Tool, maxPriceBelief, 1000,$
40, 369, Tool, cash, stock, 1319.212,$
40, 329, Ore, Food, stock, 0,$
40, 329, Ore, Food, minPriceBelief, 533.2404,$
40, 329, Ore, Food, maxPriceBelief, 1000,$
40, 329, Ore, Ore, stock, 0,$
40, 329, Ore, Ore, minPriceBelief, 900,$
40, 329, Ore, Ore, maxPriceBelief, 1000,$
40, 329, Ore, cash, stock, 3617.048,$
40, 385, Metal, Food, stock, 3,$
40, 385, Metal, Food, minPriceBelief, 536.0489,$
40, 385, Metal, Food, maxPriceBelief, 1000,$
40, 385, Metal, Ore, stock, 10,$
40, 385, Metal, Ore, minPriceBelief, 486.6648,$
40, 385, Metal, Ore, maxPriceBelief, 973.3295,$
40, 385, Metal, Metal, stock, 0,$
40, 385, Metal, Metal, minPriceBelief, 900,$
40, 385, Metal, Metal, maxPriceBelief, 1000,$
40, 385, Metal, cash, stock, -5878.914,$
40, 152, Ore, Food, stock, 6.630344,$
40, 152, Ore, Food, minPriceBelief, 527.5193,$
40, 152, Ore, Food, maxPriceBelief, 1000,$
40, 152, Ore, Ore, stock, 0,$
40, 152, Ore, Ore, minPriceBelief, 900,$
40, 152, Ore, Ore, maxPriceBelief, 1000,$
40, 152, Ore, cash, stock, -1946.937,$
40, 330, Ore, Food, stock, 0,$
40, 330, Ore, Food, minPriceBelief, 533.2404,$
40, 330, Ore, Food, maxPriceBelief, 1000,$
40, 330, Ore, Ore, stock, 0,$
40, 330, Ore, Ore, minPriceBelief, 900,$
40, 330, Ore, Ore, maxPriceBelief, 1000,$
40, 330, Ore, cash, stock, 3583.462,$
40, 153, Ore, Food, stock, 10,$
40, 153, Ore, Food, minPriceBelief, 499.8964,$
40, 153, Ore, Food, maxPriceBelief, 999.7928,$
40, 153, Ore, Ore, stock, 0,$
40, 153, Ore, Ore, minPriceBelief, 900,$
40, 153, Ore, Ore, maxPriceBelief, 1000,$
40, 153, Ore, cash, stock, -6487.34,$
40, 386, Metal, Food, stock, 3,$
40, 386, Metal, Food, minPriceBelief, 536.0489,$
40, 386, Metal, Food, maxPriceBelief, 1000,$
40, 386, Metal, Ore, stock, 3,$
40, 386, Metal, Ore, minPriceBelief, 534.0115,$
40, 386, Metal, Ore, maxPriceBelief, 1000,$
40, 386, Metal, Metal, stock, 0,$
40, 386, Metal, Metal, minPriceBelief, 900,$
40, 386, Metal, Metal, maxPriceBelief, 1000,$
40, 386, Metal, cash, stock, 657.7548,$
40, 120, Tool, Food, stock, 9.799992,$
40, 120, Tool, Food, minPriceBelief, 526.0445,$
40, 120, Tool, Food, maxPriceBelief, 1000,$
40, 120, Tool, Metal, stock, 6,$
40, 120, Tool, Metal, minPriceBelief, 144.764,$
40, 120, Tool, Metal, maxPriceBelief, 289.528,$
40, 120, Tool, Tool, stock, 0,$
40, 120, Tool, Tool, minPriceBelief, 900,$
40, 120, Tool, Tool, maxPriceBelief, 1000,$
40, 120, Tool, cash, stock, -3260.077,$
40, 351, Wood, Food, stock, 0,$
40, 351, Wood, Food, minPriceBelief, 533.2405,$
40, 351, Wood, Food, maxPriceBelief, 1000,$
40, 351, Wood, Tool, stock, 4.54,$
40, 351, Wood, Tool, minPriceBelief, 243.5992,$
40, 351, Wood, Tool, maxPriceBelief, 487.1985,$
40, 351, Wood, Wood, stock, 0,$
40, 351, Wood, Wood, minPriceBelief, 900,$
40, 351, Wood, Wood, maxPriceBelief, 1000,$
40, 351, Wood, cash, stock, 10715.71,$
40, 364, Tool, Food, stock, 0,$
40, 364, Tool, Food, minPriceBelief, 533.2399,$
40, 364, Tool, Food, maxPriceBelief, 1000,$
40, 364, Tool, Metal, stock, 0.8260868,$
40, 364, Tool, Metal, minPriceBelief, 69.87635,$
40, 364, Tool, Metal, maxPriceBelief, 139.7527,$
40, 364, Tool, Tool, stock, 0,$
40, 364, Tool, Tool, minPriceBelief, 900,$
40, 364, Tool, Tool, maxPriceBelief, 1000,$
40, 364, Tool, cash, stock, 1368.4,$
40, 148, Ore, Food, stock, 0,$
40, 148, Ore, Food, minPriceBelief, 526.2163,$
40, 148, Ore, Food, maxPriceBelief, 1000,$
40, 148, Ore, Ore, stock, 0,$
40, 148, Ore, Ore, minPriceBelief, 900,$
40, 148, Ore, Ore, maxPriceBelief, 1000,$
40, 148, Ore, cash, stock, 2360.482,$
40, 332, Ore, Food, stock, 0,$
40, 332, Ore, Food, minPriceBelief, 533.2404,$
40, 332, Ore, Food, maxPriceBelief, 1000,$
40, 332, Ore, Ore, stock, 0,$
40, 332, Ore, Ore, minPriceBelief, 900,$
40, 332, Ore, Ore, maxPriceBelief, 1000,$
40, 332, Ore, cash, stock, 3588.927,$
40, 365, Tool, Food, stock, 10,$
40, 365, Tool, Food, minPriceBelief, 486.8104,$
40, 365, Tool, Food, maxPriceBelief, 973.6207,$
40, 365, Tool, Metal, stock, 0.8260868,$
40, 365, Tool, Metal, minPriceBelief, 69.87635,$
40, 365, Tool, Metal, maxPriceBelief, 139.7527,$
40, 365, Tool, Tool, stock, 0,$
40, 365, Tool, Tool, minPriceBelief, 900,$
40, 365, Tool, Tool, maxPriceBelief, 1000,$
40, 365, Tool, cash, stock, -8398.64,$
40, 387, Metal, Food, stock, 3,$
40, 387, Metal, Food, minPriceBelief, 536.0489,$
40, 387, Metal, Food, maxPriceBelief, 1000,$
40, 387, Metal, Ore, stock, 7,$
40, 387, Metal, Ore, minPriceBelief, 512.701,$
40, 387, Metal, Ore, maxPriceBelief, 1000,$
40, 387, Metal, Metal, stock, 0,$
40, 387, Metal, Metal, minPriceBelief, 900,$
40, 387, Metal, Metal, maxPriceBelief, 1000,$
40, 387, Metal, cash, stock, -2929.302,$
40, 370, Tool, Food, stock, 0,$
40, 370, Tool, Food, minPriceBelief, 533.2515,$
40, 370, Tool, Food, maxPriceBelief, 1000,$
40, 370, Tool, Metal, stock, 0.8260868,$
40, 370, Tool, Metal, minPriceBelief, 69.87635,$
40, 370, Tool, Metal, maxPriceBelief, 139.7527,$
40, 370, Tool, Tool, stock, 0,$
40, 370, Tool, Tool, minPriceBelief, 900,$
40, 370, Tool, Tool, maxPriceBelief, 1000,$
40, 370, Tool, cash, stock, 1339.036,$
40, 353, Wood, Food, stock, 0,$
40, 353, Wood, Food, minPriceBelief, 533.2405,$
40, 353, Wood, Food, maxPriceBelief, 1000,$
40, 353, Wood, Tool, stock, 9.94,$
40, 353, Wood, Tool, minPriceBelief, 195.9288,$
40, 353, Wood, Tool, maxPriceBelief, 391.8576,$
40, 353, Wood, Wood, stock, 0,$
40, 353, Wood, Wood, minPriceBelief, 900,$
40, 353, Wood, Wood, maxPriceBelief, 1000,$
40, 353, Wood, cash, stock, 7478.475,$
40, 366, Tool, Food, stock, 0,$
40, 366, Tool, Food, minPriceBelief, 533.2399,$
40, 366, Tool, Food, maxPriceBelief, 1000,$
40, 366, Tool, Metal, stock, 0.8260868,$
40, 366, Tool, Metal, minPriceBelief, 69.87635,$
40, 366, Tool, Metal, maxPriceBelief, 139.7527,$
40, 366, Tool, Tool, stock, 0,$
40, 366, Tool, Tool, minPriceBelief, 900,$
40, 366, Tool, Tool, maxPriceBelief, 1000,$
40, 366, Tool, cash, stock, 1364.422,$
40, 344, Ore, Food, stock, 0,$
40, 344, Ore, Food, minPriceBelief, 533.2404,$
40, 344, Ore, Food, maxPriceBelief, 1000,$
40, 344, Ore, Ore, stock, 0,$
40, 344, Ore, Ore, minPriceBelief, 900,$
40, 344, Ore, Ore, maxPriceBelief, 1000,$
40, 344, Ore, cash, stock, 3747.836,$
40, 371, Tool, Food, stock, 0,$
40, 371, Tool, Food, minPriceBelief, 533.2515,$
40, 371, Tool, Food, maxPriceBelief, 1000,$
40, 371, Tool, Metal, stock, 0.8260868,$
40, 371, Tool, Metal, minPriceBelief, 69.87635,$
40, 371, Tool, Metal, maxPriceBelief, 139.7527,$
40, 371, Tool, Tool, stock, 0,$
40, 371, Tool, Tool, minPriceBelief, 900,$
40, 371, Tool, Tool, maxPriceBelief, 1000,$
40, 371, Tool, cash, stock, 1315.428,$
40, 372, Tool, Food, stock, 0,$
40, 372, Tool, Food, minPriceBelief, 533.2515,$
40, 372, Tool, Food, maxPriceBelief, 1000,$
40, 372, Tool, Metal, stock, 0.8260868,$
40, 372, Tool, Metal, minPriceBelief, 69.87635,$
40, 372, Tool, Metal, maxPriceBelief, 139.7527,$
40, 372, Tool, Tool, stock, 0,$
40, 372, Tool, Tool, minPriceBelief, 900,$
40, 372, Tool, Tool, maxPriceBelief, 1000,$
40, 372, Tool, cash, stock, 1309.456,$
40, 388, Metal, Food, stock, 3,$
40, 388, Metal, Food, minPriceBelief, 536.0489,$
40, 388, Metal, Food, maxPriceBelief, 1000,$
40, 388, Metal, Ore, stock, 3,$
40, 388, Metal, Ore, minPriceBelief, 534.0115,$
40, 388, Metal, Ore, maxPriceBelief, 1000,$
40, 388, Metal, Metal, stock, 0,$
40, 388, Metal, Metal, minPriceBelief, 900,$
40, 388, Metal, Metal, maxPriceBelief, 1000,$
40, 388, Metal, cash, stock, 647.7609,$
40, 144, Ore, Food, stock, 0,$
40, 144, Ore, Food, minPriceBelief, 526.0165,$
40, 144, Ore, Food, maxPriceBelief, 1000,$
40, 144, Ore, Ore, stock, 0,$
40, 144, Ore, Ore, minPriceBelief, 900,$
40, 144, Ore, Ore, maxPriceBelief, 1000,$
40, 144, Ore, cash, stock, 2414.147,$
40, 320, Ore, Food, stock, 0,$
40, 320, Ore, Food, minPriceBelief, 529.6249,$
40, 320, Ore, Food, maxPriceBelief, 1000,$
40, 320, Ore, Ore, stock, 0,$
40, 320, Ore, Ore, minPriceBelief, 900,$
40, 320, Ore, Ore, maxPriceBelief, 1000,$
40, 320, Ore, cash, stock, 3336.003,$
40, 346, Ore, Food, stock, 0,$
40, 346, Ore, Food, minPriceBelief, 533.2404,$
40, 346, Ore, Food, maxPriceBelief, 1000,$
40, 346, Ore, Ore, stock, 0,$
40, 346, Ore, Ore, minPriceBelief, 900,$
40, 346, Ore, Ore, maxPriceBelief, 1000,$
40, 346, Ore, cash, stock, 3774.487,$
40, 102, Metal, Food, stock, 5.500002,$
40, 102, Metal, Food, minPriceBelief, 526.0161,$
40, 102, Metal, Food, maxPriceBelief, 1000,$
40, 102, Metal, Ore, stock, 0,$
40, 102, Metal, Ore, minPriceBelief, 392.5856,$
40, 102, Metal, Ore, maxPriceBelief, 785.1712,$
40, 102, Metal, Metal, stock, 0,$
40, 102, Metal, Metal, minPriceBelief, 900,$
40, 102, Metal, Metal, maxPriceBelief, 1000,$
40, 102, Metal, cash, stock, 85.82154,$
40, 356, Wood, Food, stock, 0,$
40, 356, Wood, Food, minPriceBelief, 533.2405,$
40, 356, Wood, Food, maxPriceBelief, 1000,$
40, 356, Wood, Tool, stock, 4.54,$
40, 356, Wood, Tool, minPriceBelief, 243.5992,$
40, 356, Wood, Tool, maxPriceBelief, 487.1985,$
40, 356, Wood, Wood, stock, 0,$
40, 356, Wood, Wood, minPriceBelief, 900,$
40, 356, Wood, Wood, maxPriceBelief, 1000,$
40, 356, Wood, cash, stock, 10788.45,$
40, 373, Tool, Food, stock, 0,$
40, 373, Tool, Food, minPriceBelief, 533.2515,$
40, 373, Tool, Food, maxPriceBelief, 1000,$
40, 373, Tool, Metal, stock, 0.8260868,$
40, 373, Tool, Metal, minPriceBelief, 69.87635,$
40, 373, Tool, Metal, maxPriceBelief, 139.7527,$
40, 373, Tool, Tool, stock, 0,$
40, 373, Tool, Tool, minPriceBelief, 900,$
40, 373, Tool, Tool, maxPriceBelief, 1000,$
40, 373, Tool, cash, stock, 1326.907,$
40, 389, Metal, Food, stock, 3,$
40, 389, Metal, Food, minPriceBelief, 536.0489,$
40, 389, Metal, Food, maxPriceBelief, 1000,$
40, 389, Metal, Ore, stock, 3,$
40, 389, Metal, Ore, minPriceBelief, 534.0115,$
40, 389, Metal, Ore, maxPriceBelief, 1000,$
40, 389, Metal, Metal, stock, 0,$
40, 389, Metal, Metal, minPriceBelief, 900,$
40, 389, Metal, Metal, maxPriceBelief, 1000,$
40, 389, Metal, cash, stock, 647.8951,$
40, 358, Wood, Food, stock, 0,$
40, 358, Wood, Food, minPriceBelief, 533.2405,$
40, 358, Wood, Food, maxPriceBelief, 1000,$
40, 358, Wood, Tool, stock, 4.54,$
40, 358, Wood, Tool, minPriceBelief, 243.5992,$
40, 358, Wood, Tool, maxPriceBelief, 487.1985,$
40, 358, Wood, Wood, stock, 0,$
40, 358, Wood, Wood, minPriceBelief, 900,$
40, 358, Wood, Wood, maxPriceBelief, 1000,$
40, 358, Wood, cash, stock, 10636.23,$
,$
41, 0, Food, Wood, stock, 14,$
41, 0, Food, Wood, minPriceBelief, 331.1818,$
41, 0, Food, Wood, maxPriceBelief, 662.3636,$
41, 0, Food, Food, stock, 0,$
41, 0, Food, Food, minPriceBelief, 900,$
41, 0, Food, Food, maxPriceBelief, 1000,$
41, 0, Food, cash, stock, 24870.86,$
41, 1, Food, Wood, stock, 0,$
41, 1, Food, Wood, minPriceBelief, 351.6584,$
41, 1, Food, Wood, maxPriceBelief, 703.3168,$
41, 1, Food, Food, stock, -0.9000001,$
41, 1, Food, Food, minPriceBelief, 900,$
41, 1, Food, Food, maxPriceBelief, 1000,$
41, 1, Food, cash, stock, 12771.55,$
41, 2, Food, Wood, stock, 12,$
41, 2, Food, Wood, minPriceBelief, 335.1877,$
41, 2, Food, Wood, maxPriceBelief, 670.3754,$
41, 2, Food, Food, stock, 0,$
41, 2, Food, Food, minPriceBelief, 900,$
41, 2, Food, Food, maxPriceBelief, 1000,$
41, 2, Food, cash, stock, 24306.01,$
41, 3, Food, Wood, stock, 10.6,$
41, 3, Food, Wood, minPriceBelief, 351.5991,$
41, 3, Food, Wood, maxPriceBelief, 703.1982,$
41, 3, Food, Food, stock, 0,$
41, 3, Food, Food, minPriceBelief, 900,$
41, 3, Food, Food, maxPriceBelief, 1000,$
41, 3, Food, cash, stock, 13146.47,$
41, 4, Food, Wood, stock, 4,$
41, 4, Food, Wood, minPriceBelief, 345.9447,$
41, 4, Food, Wood, maxPriceBelief, 691.8894,$
41, 4, Food, Food, stock, 0,$
41, 4, Food, Food, minPriceBelief, 900,$
41, 4, Food, Food, maxPriceBelief, 1000,$
41, 4, Food, cash, stock, 45633,$
41, 5, Food, Wood, stock, 0,$
41, 5, Food, Wood, minPriceBelief, 351.716,$
41, 5, Food, Wood, maxPriceBelief, 703.4319,$
41, 5, Food, Food, stock, -0.6,$
41, 5, Food, Food, minPriceBelief, 900,$
41, 5, Food, Food, maxPriceBelief, 1000,$
41, 5, Food, cash, stock, 26947.31,$
41, 6, Food, Wood, stock, 16,$
41, 6, Food, Wood, minPriceBelief, 328.0208,$
41, 6, Food, Wood, maxPriceBelief, 656.0415,$
41, 6, Food, Food, stock, 0,$
41, 6, Food, Food, minPriceBelief, 900,$
41, 6, Food, Food, maxPriceBelief, 1000,$
41, 6, Food, cash, stock, 22474.06,$
41, 7, Food, Wood, stock, 10,$
41, 7, Food, Wood, minPriceBelief, 334.071,$
41, 7, Food, Wood, maxPriceBelief, 668.142,$
41, 7, Food, Food, stock, 0,$
41, 7, Food, Food, minPriceBelief, 900,$
41, 7, Food, Food, maxPriceBelief, 1000,$
41, 7, Food, cash, stock, 46325.37,$
41, 8, Food, Wood, stock, 2,$
41, 8, Food, Wood, minPriceBelief, 346.8373,$
41, 8, Food, Wood, maxPriceBelief, 693.6747,$
41, 8, Food, Food, stock, 0,$
41, 8, Food, Food, minPriceBelief, 900,$
41, 8, Food, Food, maxPriceBelief, 1000,$
41, 8, Food, cash, stock, 43248.31,$
41, 9, Food, Wood, stock, 0,$
41, 9, Food, Wood, minPriceBelief, 351.633,$
41, 9, Food, Wood, maxPriceBelief, 703.266,$
41, 9, Food, Food, stock, -0.6,$
41, 9, Food, Food, minPriceBelief, 900,$
41, 9, Food, Food, maxPriceBelief, 1000,$
41, 9, Food, cash, stock, 27913.62,$
41, 10, Food, Wood, stock, 0,$
41, 10, Food, Wood, minPriceBelief, 348.7771,$
41, 10, Food, Wood, maxPriceBelief, 697.5543,$
41, 10, Food, Food, stock, 0,$
41, 10, Food, Food, minPriceBelief, 900,$
41, 10, Food, Food, maxPriceBelief, 1000,$
41, 10, Food, cash, stock, 48266.68,$
41, 11, Food, Wood, stock, 0,$
41, 11, Food, Wood, minPriceBelief, 351.5342,$
41, 11, Food, Wood, maxPriceBelief, 703.0684,$
41, 11, Food, Food, stock, 0,$
41, 11, Food, Food, minPriceBelief, 900,$
41, 11, Food, Food, maxPriceBelief, 1000,$
41, 11, Food, cash, stock, 46885.2,$
41, 375, Ore, Food, stock, 0,$
41, 375, Ore, Food, minPriceBelief, 532.3812,$
41, 375, Ore, Food, maxPriceBelief, 1000,$
41, 375, Ore, Ore, stock, 0,$
41, 375, Ore, Ore, minPriceBelief, 900,$
41, 375, Ore, Ore, maxPriceBelief, 1000,$
41, 375, Ore, cash, stock, 4228.672,$
41, 13, Food, Wood, stock, 0,$
41, 13, Food, Wood, minPriceBelief, 351.5996,$
41, 13, Food, Wood, maxPriceBelief, 703.1992,$
41, 13, Food, Food, stock, -0.2,$
41, 13, Food, Food, minPriceBelief, 900,$
41, 13, Food, Food, maxPriceBelief, 1000,$
41, 13, Food, cash, stock, 27823.76,$
41, 14, Food, Wood, stock, 0,$
41, 14, Food, Wood, minPriceBelief, 351.6597,$
41, 14, Food, Wood, maxPriceBelief, 703.3193,$
41, 14, Food, Food, stock, -1,$
41, 14, Food, Food, minPriceBelief, 900,$
41, 14, Food, Food, maxPriceBelief, 1000,$
