round, agent, produces, commodity_stock, type, cs_amount
99, 18, Food, Food, minPriceBelief, 12.12049
99, 18, Food, Food, maxPriceBelief, 13.33254
99, 18, Food, cash, stock, 115.9918
99, 18, Food, profit, stock, 0
99, 19, Food, Wood, stock, 0
99, 19, Food, Wood, minPriceBelief, 1
99, 19, Food, Wood, maxPriceBelief, 1.1
99, 19, Food, Food, stock, -8.799997
99, 19, Food, Food, minPriceBelief, 4.30263
99, 19, Food, Food, maxPriceBelief, 4.732893
99, 19, Food, cash, stock, 106.6428
99, 19, Food, profit, stock, 0
99, 20, Wood, Food, stock, 0
99, 20, Wood, Food, minPriceBelief, 1
99, 20, Wood, Food, maxPriceBelief, 1.1
99, 20, Wood, Tool, stock, 18.89723
99, 20, Wood, Tool, minPriceBelief, 1
99, 20, Wood, Tool, maxPriceBelief, 1.1
99, 20, Wood, Wood, stock, 0
99, 20, Wood, Wood, minPriceBelief, 6.806836
99, 20, Wood, Wood, maxPriceBelief, 7.48752
99, 20, Wood, cash, stock, 2.524374
99, 20, Wood, profit, stock, 0
99, 21, Wood, Food, stock, 0
99, 21, Wood, Food, minPriceBelief, 1
99, 21, Wood, Food, maxPriceBelief, 1.1
99, 21, Wood, Tool, stock, 16.4432
99, 21, Wood, Tool, minPriceBelief, 1
99, 21, Wood, Tool, maxPriceBelief, 1.1
99, 21, Wood, Wood, stock, 0
99, 21, Wood, Wood, minPriceBelief, 4.708679
99, 21, Wood, Wood, maxPriceBelief, 5.179547
99, 21, Wood, cash, stock, 14.61777
99, 21, Wood, profit, stock, 0
99, 22, Wood, Food, stock, 0
99, 22, Wood, Food, minPriceBelief, 1
99, 22, Wood, Food, maxPriceBelief, 1.1
99, 22, Wood, Tool, stock, 18.50555
99, 22, Wood, Tool, minPriceBelief, 1
99, 22, Wood, Tool, maxPriceBelief, 1.1
99, 22, Wood, Wood, stock, 0
99, 22, Wood, Wood, minPriceBelief, 2.650037
99, 22, Wood, Wood, maxPriceBelief, 2.91504
99, 22, Wood, cash, stock, -7.404774
99, 22, Wood, profit, stock, 0
99, 23, Wood, Food, stock, 0
99, 23, Wood, Food, minPriceBelief, 1
99, 23, Wood, Food, maxPriceBelief, 1.1
99, 23, Wood, Tool, stock, 18.41713
99, 23, Wood, Tool, minPriceBelief, 1
99, 23, Wood, Tool, maxPriceBelief, 1.1
99, 23, Wood, Wood, stock, 0
99, 23, Wood, Wood, minPriceBelief, 1.192502
99, 23, Wood, Wood, maxPriceBelief, 2.35327
99, 23, Wood, cash, stock, -5.663917
99, 23, Wood, profit, stock, 0
99, 100, Food, Wood, stock, 0
99, 100, Food, Wood, minPriceBelief, 1
99, 100, Food, Wood, maxPriceBelief, 1.1
99, 100, Food, Food, stock, -7.899995
99, 100, Food, Food, minPriceBelief, 6.610165
99, 100, Food, Food, maxPriceBelief, 8.685507
99, 100, Food, cash, stock, 119.2817
99, 100, Food, profit, stock, 0
99, 25, Wood, Food, stock, 0
99, 25, Wood, Food, minPriceBelief, 1
99, 25, Wood, Food, maxPriceBelief, 1.1
99, 25, Wood, Tool, stock, 18.74466
99, 25, Wood, Tool, minPriceBelief, 1
99, 25, Wood, Tool, maxPriceBelief, 1.1
99, 25, Wood, Wood, stock, 0
99, 25, Wood, Wood, minPriceBelief, 1.487652
99, 25, Wood, Wood, maxPriceBelief, 2.040643
99, 25, Wood, cash, stock, -34.69594
99, 25, Wood, profit, stock, 0
99, 26, Wood, Food, stock, 0
99, 26, Wood, Food, minPriceBelief, 1
99, 26, Wood, Food, maxPriceBelief, 1.1
99, 26, Wood, Tool, stock, 18.75775
99, 26, Wood, Tool, minPriceBelief, 1
99, 26, Wood, Tool, maxPriceBelief, 1.1
99, 26, Wood, Wood, stock, 0
99, 26, Wood, Wood, minPriceBelief, 1.540601
99, 26, Wood, Wood, maxPriceBelief, 3.081203
99, 26, Wood, cash, stock, 18.9885
99, 26, Wood, profit, stock, 0
99, 27, Wood, Food, stock, 0
99, 27, Wood, Food, minPriceBelief, 1
99, 27, Wood, Food, maxPriceBelief, 1.1
99, 27, Wood, Tool, stock, 18.72457
99, 27, Wood, Tool, minPriceBelief, 1
99, 27, Wood, Tool, maxPriceBelief, 1.1
99, 27, Wood, Wood, stock, 0
99, 27, Wood, Wood, minPriceBelief, 6.74702
99, 27, Wood, Wood, maxPriceBelief, 7.421722
99, 27, Wood, cash, stock, 33.58065
99, 27, Wood, profit, stock, 0
99, 28, Wood, Food, stock, 0
99, 28, Wood, Food, minPriceBelief, 1
99, 28, Wood, Food, maxPriceBelief, 1.1
99, 28, Wood, Tool, stock, 6.876124
99, 28, Wood, Tool, minPriceBelief, 1
99, 28, Wood, Tool, maxPriceBelief, 1.1
99, 28, Wood, Wood, stock, 0
99, 28, Wood, Wood, minPriceBelief, 8.306605
99, 28, Wood, Wood, maxPriceBelief, 9.137266
99, 28, Wood, cash, stock, 4.540908
99, 28, Wood, profit, stock, 0
99, 29, Wood, Food, stock, 0
99, 29, Wood, Food, minPriceBelief, 1
99, 29, Wood, Food, maxPriceBelief, 1.1
99, 29, Wood, Tool, stock, 5.504924
99, 29, Wood, Tool, minPriceBelief, 1
99, 29, Wood, Tool, maxPriceBelief, 1.1
99, 29, Wood, Wood, stock, 0
99, 29, Wood, Wood, minPriceBelief, 17.39535
99, 29, Wood, Wood, maxPriceBelief, 19.13488
99, 29, Wood, cash, stock, -6.914697
99, 29, Wood, profit, stock, 0
99, 30, Wood, Food, stock, 0
99, 30, Wood, Food, minPriceBelief, 1
99, 30, Wood, Food, maxPriceBelief, 1.1
99, 30, Wood, Tool, stock, 18.41455
99, 30, Wood, Tool, minPriceBelief, 1
99, 30, Wood, Tool, maxPriceBelief, 1.1
99, 30, Wood, Wood, stock, 0
99, 30, Wood, Wood, minPriceBelief, 7.524398
99, 30, Wood, Wood, maxPriceBelief, 8.276837
99, 30, Wood, cash, stock, -35.41761
99, 30, Wood, profit, stock, 0
99, 31, Wood, Food, stock, 0
99, 31, Wood, Food, minPriceBelief, 1
99, 31, Wood, Food, maxPriceBelief, 1.1
99, 31, Wood, Tool, stock, 19.15453
99, 31, Wood, Tool, minPriceBelief, 1.252699
99, 31, Wood, Tool, maxPriceBelief, 2.505399
99, 31, Wood, Wood, stock, 0
99, 31, Wood, Wood, minPriceBelief, 1.361096
99, 31, Wood, Wood, maxPriceBelief, 2.049658
99, 31, Wood, cash, stock, -23.23924
99, 31, Wood, profit, stock, 0
99, 32, Wood, Food, stock, 0
99, 32, Wood, Food, minPriceBelief, 1
99, 32, Wood, Food, maxPriceBelief, 1.1
99, 32, Wood, Tool, stock, 14.24344
99, 32, Wood, Tool, minPriceBelief, 1
99, 32, Wood, Tool, maxPriceBelief, 1.1
99, 32, Wood, Wood, stock, 0
99, 32, Wood, Wood, minPriceBelief, 4.32874
99, 32, Wood, Wood, maxPriceBelief, 4.761614
99, 32, Wood, cash, stock, -5.284216
99, 32, Wood, profit, stock, 0
99, 33, Wood, Food, stock, 0
99, 33, Wood, Food, minPriceBelief, 1
99, 33, Wood, Food, maxPriceBelief, 1.1
99, 33, Wood, Tool, stock, 18.62816
99, 33, Wood, Tool, minPriceBelief, 1
99, 33, Wood, Tool, maxPriceBelief, 1.1
99, 33, Wood, Wood, stock, 0
99, 33, Wood, Wood, minPriceBelief, 1.714033
99, 33, Wood, Wood, maxPriceBelief, 3.428066
99, 33, Wood, cash, stock, 25.34273
99, 33, Wood, profit, stock, 0
99, 101, Ore, Food, stock, 0
99, 101, Ore, Food, minPriceBelief, 1
99, 101, Ore, Food, maxPriceBelief, 1.1
99, 101, Ore, Ore, stock, 0
99, 101, Ore, Ore, minPriceBelief, 37.75333
99, 101, Ore, Ore, maxPriceBelief, 41.52866
99, 101, Ore, cash, stock, 88.21938
99, 101, Ore, profit, stock, 0
99, 35, Wood, Food, stock, 0
99, 35, Wood, Food, minPriceBelief, 1
99, 35, Wood, Food, maxPriceBelief, 1.1
99, 35, Wood, Tool, stock, 17.02159
99, 35, Wood, Tool, minPriceBelief, 1
99, 35, Wood, Tool, maxPriceBelief, 1.1
99, 35, Wood, Wood, stock, 0
99, 35, Wood, Wood, minPriceBelief, 5.937596
99, 35, Wood, Wood, maxPriceBelief, 6.531355
99, 35, Wood, cash, stock, -82.63465
99, 35, Wood, profit, stock, 0
99, 36, Wood, Food, stock, 0
99, 36, Wood, Food, minPriceBelief, 1
99, 36, Wood, Food, maxPriceBelief, 1.1
99, 36, Wood, Tool, stock, 16.67157
99, 36, Wood, Tool, minPriceBelief, 1
99, 36, Wood, Tool, maxPriceBelief, 1.1
99, 36, Wood, Wood, stock, 0
99, 36, Wood, Wood, minPriceBelief, 2.25664
99, 36, Wood, Wood, maxPriceBelief, 2.482304
99, 36, Wood, cash, stock, -83.98672
99, 36, Wood, profit, stock, 0
99, 37, Wood, Food, stock, 0
99, 37, Wood, Food, minPriceBelief, 1
99, 37, Wood, Food, maxPriceBelief, 1.1
99, 37, Wood, Tool, stock, 8.725282
99, 37, Wood, Tool, minPriceBelief, 1
99, 37, Wood, Tool, maxPriceBelief, 1.1
99, 37, Wood, Wood, stock, 0
99, 37, Wood, Wood, minPriceBelief, 5.440219
99, 37, Wood, Wood, maxPriceBelief, 5.984241
99, 37, Wood, cash, stock, 16.99503
99, 37, Wood, profit, stock, 0
99, 38, Wood, Food, stock, 0
99, 38, Wood, Food, minPriceBelief, 1
99, 38, Wood, Food, maxPriceBelief, 1.1
99, 38, Wood, Tool, stock, 17.53474
99, 38, Wood, Tool, minPriceBelief, 1
99, 38, Wood, Tool, maxPriceBelief, 1.1
99, 38, Wood, Wood, stock, 0
99, 38, Wood, Wood, minPriceBelief, 3.405854
99, 38, Wood, Wood, maxPriceBelief, 3.981797
99, 38, Wood, cash, stock, -13.03436
99, 38, Wood, profit, stock, 0
99, 39, Wood, Food, stock, 0
99, 39, Wood, Food, minPriceBelief, 1
99, 39, Wood, Food, maxPriceBelief, 1.1
99, 39, Wood, Tool, stock, 17.30271
99, 39, Wood, Tool, minPriceBelief, 1
99, 39, Wood, Tool, maxPriceBelief, 1.1
99, 39, Wood, Wood, stock, 0
99, 39, Wood, Wood, minPriceBelief, 2.194346
99, 39, Wood, Wood, maxPriceBelief, 3.356912
99, 39, Wood, cash, stock, 26.53299
99, 39, Wood, profit, stock, 0
99, 40, Ore, Food, stock, 0
99, 40, Ore, Food, minPriceBelief, 1
99, 40, Ore, Food, maxPriceBelief, 1.1
99, 40, Ore, Ore, stock, 0
99, 40, Ore, Ore, minPriceBelief, 9.562495
99, 40, Ore, Ore, maxPriceBelief, 10.51875
99, 40, Ore, cash, stock, 6.22784
99, 40, Ore, profit, stock, 0
99, 41, Ore, Food, stock, 0
99, 41, Ore, Food, minPriceBelief, 1
99, 41, Ore, Food, maxPriceBelief, 1.1
99, 41, Ore, Ore, stock, 0
99, 41, Ore, Ore, minPriceBelief, 39.13381
99, 41, Ore, Ore, maxPriceBelief, 43.0472
99, 41, Ore, cash, stock, 10.51657
99, 41, Ore, profit, stock, 0
99, 42, Ore, Food, stock, 0
99, 42, Ore, Food, minPriceBelief, 1
99, 42, Ore, Food, maxPriceBelief, 1.1
99, 42, Ore, Ore, stock, 0
99, 42, Ore, Ore, minPriceBelief, 2
99, 42, Ore, Ore, maxPriceBelief, 2.2
99, 42, Ore, cash, stock, 8.825729
99, 42, Ore, profit, stock, 0
99, 43, Ore, Food, stock, 0
99, 43, Ore, Food, minPriceBelief, 1
99, 43, Ore, Food, maxPriceBelief, 1.1
99, 43, Ore, Ore, stock, 0
99, 43, Ore, Ore, minPriceBelief, 2
99, 43, Ore, Ore, maxPriceBelief, 2.2
99, 43, Ore, cash, stock, 5.054934
99, 43, Ore, profit, stock, 0
99, 44, Ore, Food, stock, 0
99, 44, Ore, Food, minPriceBelief, 1
99, 44, Ore, Food, maxPriceBelief, 1.1
99, 44, Ore, Ore, stock, 0
99, 44, Ore, Ore, minPriceBelief, 2
99, 44, Ore, Ore, maxPriceBelief, 2.2
99, 44, Ore, cash, stock, 11.45135
99, 44, Ore, profit, stock, 0
99, 45, Ore, Food, stock, 0
99, 45, Ore, Food, minPriceBelief, 1
99, 45, Ore, Food, maxPriceBelief, 1.1
99, 45, Ore, Ore, stock, 0
99, 45, Ore, Ore, minPriceBelief, 2
99, 45, Ore, Ore, maxPriceBelief, 2.2
99, 45, Ore, cash, stock, 6.381097
99, 45, Ore, profit, stock, 0
99, 46, Ore, Food, stock, 0
99, 46, Ore, Food, minPriceBelief, 1
99, 46, Ore, Food, maxPriceBelief, 1.1
99, 46, Ore, Ore, stock, 0
99, 46, Ore, Ore, minPriceBelief, 2
99, 46, Ore, Ore, maxPriceBelief, 2.2
99, 46, Ore, cash, stock, 14.38429
99, 46, Ore, profit, stock, 0
99, 47, Ore, Food, stock, 0
99, 47, Ore, Food, minPriceBelief, 1
99, 47, Ore, Food, maxPriceBelief, 1.1
99, 47, Ore, Ore, stock, 0
99, 47, Ore, Ore, minPriceBelief, 2
99, 47, Ore, Ore, maxPriceBelief, 2.2
99, 47, Ore, cash, stock, 4.89039
99, 47, Ore, profit, stock, 0
99, 48, Ore, Food, stock, 0
99, 48, Ore, Food, minPriceBelief, 1
99, 48, Ore, Food, maxPriceBelief, 1.1
99, 48, Ore, Ore, stock, 0
99, 48, Ore, Ore, minPriceBelief, 10.1693
99, 48, Ore, Ore, maxPriceBelief, 11.18622
99, 48, Ore, cash, stock, 17.54596
99, 48, Ore, profit, stock, 0
99, 49, Ore, Food, stock, 0
99, 49, Ore, Food, minPriceBelief, 1
99, 49, Ore, Food, maxPriceBelief, 1.1
99, 49, Ore, Ore, stock, 0
99, 49, Ore, Ore, minPriceBelief, 5.927271
99, 49, Ore, Ore, maxPriceBelief, 6.519998
99, 49, Ore, cash, stock, 31.16327
99, 49, Ore, profit, stock, 0
99, 50, Ore, Food, stock, 0
99, 50, Ore, Food, minPriceBelief, 1
99, 50, Ore, Food, maxPriceBelief, 1.1
99, 50, Ore, Ore, stock, 0
99, 50, Ore, Ore, minPriceBelief, 2
99, 50, Ore, Ore, maxPriceBelief, 2.343213
99, 50, Ore, cash, stock, 20.34215
99, 50, Ore, profit, stock, 0
99, 51, Ore, Food, stock, 0
99, 51, Ore, Food, minPriceBelief, 1
99, 51, Ore, Food, maxPriceBelief, 1.1
99, 51, Ore, Ore, stock, 0
99, 51, Ore, Ore, minPriceBelief, 2
99, 51, Ore, Ore, maxPriceBelief, 2.343757
99, 51, Ore, cash, stock, 19.33747
99, 51, Ore, profit, stock, 0
99, 52, Ore, Food, stock, 0
99, 52, Ore, Food, minPriceBelief, 1
99, 52, Ore, Food, maxPriceBelief, 1.1
99, 52, Ore, Ore, stock, 0
99, 52, Ore, Ore, minPriceBelief, 2
99, 52, Ore, Ore, maxPriceBelief, 2.2
99, 52, Ore, cash, stock, 14.26849
99, 52, Ore, profit, stock, 0
99, 53, Ore, Food, stock, 0
99, 53, Ore, Food, minPriceBelief, 1
99, 53, Ore, Food, maxPriceBelief, 1.1
99, 53, Ore, Ore, stock, 0
99, 53, Ore, Ore, minPriceBelief, 2
99, 53, Ore, Ore, maxPriceBelief, 2.2
99, 53, Ore, cash, stock, 11.42135
99, 53, Ore, profit, stock, 0
99, 54, Ore, Food, stock, 0
99, 54, Ore, Food, minPriceBelief, 1
99, 54, Ore, Food, maxPriceBelief, 1.1
99, 54, Ore, Ore, stock, 0
99, 54, Ore, Ore, minPriceBelief, 2
99, 54, Ore, Ore, maxPriceBelief, 2.2
99, 54, Ore, cash, stock, 12.97936
99, 54, Ore, profit, stock, 0
99, 55, Ore, Food, stock, 0
99, 55, Ore, Food, minPriceBelief, 1
99, 55, Ore, Food, maxPriceBelief, 1.1
99, 55, Ore, Ore, stock, 0
99, 55, Ore, Ore, minPriceBelief, 2
99, 55, Ore, Ore, maxPriceBelief, 2.351544
99, 55, Ore, cash, stock, 18.6638
99, 55, Ore, profit, stock, 0
99, 56, Ore, Food, stock, 0
99, 56, Ore, Food, minPriceBelief, 1
99, 56, Ore, Food, maxPriceBelief, 1.1
99, 56, Ore, Ore, stock, 0
99, 56, Ore, Ore, minPriceBelief, 5.269016
99, 56, Ore, Ore, maxPriceBelief, 5.795918
99, 56, Ore, cash, stock, 10.45504
99, 56, Ore, profit, stock, 0
99, 57, Ore, Food, stock, 0
99, 57, Ore, Food, minPriceBelief, 1
99, 57, Ore, Food, maxPriceBelief, 1.1
99, 57, Ore, Ore, stock, 0
99, 57, Ore, Ore, minPriceBelief, 2
99, 57, Ore, Ore, maxPriceBelief, 2.2
99, 57, Ore, cash, stock, 11.85836
99, 57, Ore, profit, stock, 0
99, 58, Ore, Food, stock, 0
99, 58, Ore, Food, minPriceBelief, 1
99, 58, Ore, Food, maxPriceBelief, 1.1
99, 58, Ore, Ore, stock, 0
99, 58, Ore, Ore, minPriceBelief, 2
99, 58, Ore, Ore, maxPriceBelief, 2.593303
99, 58, Ore, cash, stock, 22.17325
99, 58, Ore, profit, stock, 0
99, 59, Ore, Food, stock, 0
99, 59, Ore, Food, minPriceBelief, 1
99, 59, Ore, Food, maxPriceBelief, 1.1
99, 59, Ore, Ore, stock, 0
99, 59, Ore, Ore, minPriceBelief, 2
99, 59, Ore, Ore, maxPriceBelief, 2.2
99, 59, Ore, cash, stock, 8.063409
99, 59, Ore, profit, stock, 0
99, 60, Metal, Food, stock, 0
99, 60, Metal, Food, minPriceBelief, 1
99, 60, Metal, Food, maxPriceBelief, 1.1
99, 60, Metal, Ore, stock, 0
99, 60, Metal, Ore, minPriceBelief, 1
99, 60, Metal, Ore, maxPriceBelief, 1.1
99, 60, Metal, Metal, stock, 0
99, 60, Metal, Metal, minPriceBelief, 16.35207
99, 60, Metal, Metal, maxPriceBelief, 17.98728
99, 60, Metal, cash, stock, 35.4299
99, 60, Metal, profit, stock, 0
99, 61, Metal, Food, stock, 0
99, 61, Metal, Food, minPriceBelief, 1
99, 61, Metal, Food, maxPriceBelief, 1.1
99, 61, Metal, Ore, stock, 14.59746
99, 61, Metal, Ore, minPriceBelief, 1
99, 61, Metal, Ore, maxPriceBelief, 1.1
99, 61, Metal, Metal, stock, 0
99, 61, Metal, Metal, minPriceBelief, 29.79094
99, 61, Metal, Metal, maxPriceBelief, 32.77003
99, 61, Metal, cash, stock, -9.474672
99, 61, Metal, profit, stock, 0
99, 62, Metal, Food, stock, 0
99, 62, Metal, Food, minPriceBelief, 1
99, 62, Metal, Food, maxPriceBelief, 1.1
99, 62, Metal, Ore, stock, 2.800001
99, 62, Metal, Ore, minPriceBelief, 1
99, 62, Metal, Ore, maxPriceBelief, 1.1
99, 62, Metal, Metal, stock, 0
99, 62, Metal, Metal, minPriceBelief, 37.23434
99, 62, Metal, Metal, maxPriceBelief, 40.95778
99, 62, Metal, cash, stock, 30.50958
99, 62, Metal, profit, stock, 0
99, 63, Metal, Food, stock, 0
99, 63, Metal, Food, minPriceBelief, 1
99, 63, Metal, Food, maxPriceBelief, 1.1
99, 63, Metal, Ore, stock, 10.79653
99, 63, Metal, Ore, minPriceBelief, 1
99, 63, Metal, Ore, maxPriceBelief, 1.1
99, 63, Metal, Metal, stock, 0
99, 63, Metal, Metal, minPriceBelief, 16.78936
99, 63, Metal, Metal, maxPriceBelief, 18.4683
99, 63, Metal, cash, stock, -18.83551
99, 63, Metal, profit, stock, 0
99, 64, Metal, Food, stock, 0
99, 64, Metal, Food, minPriceBelief, 1
99, 64, Metal, Food, maxPriceBelief, 1.1
99, 64, Metal, Ore, stock, 0
99, 64, Metal, Ore, minPriceBelief, 1
99, 64, Metal, Ore, maxPriceBelief, 1.1
99, 64, Metal, Metal, stock, 0
99, 64, Metal, Metal, minPriceBelief, 24.19116
99, 64, Metal, Metal, maxPriceBelief, 26.61028
99, 64, Metal, cash, stock, 19.79234
99, 64, Metal, profit, stock, 0
99, 65, Metal, Food, stock, 0
99, 65, Metal, Food, minPriceBelief, 1
99, 65, Metal, Food, maxPriceBelief, 1.1
99, 65, Metal, Ore, stock, 8.800001
99, 65, Metal, Ore, minPriceBelief, 1
99, 65, Metal, Ore, maxPriceBelief, 1.1
99, 65, Metal, Metal, stock, 0
99, 65, Metal, Metal, minPriceBelief, 6.281734
99, 65, Metal, Metal, maxPriceBelief, 6.909907
99, 65, Metal, cash, stock, 19.2977
99, 65, Metal, profit, stock, 0
99, 66, Metal, Food, stock, 0
99, 66, Metal, Food, minPriceBelief, 1
99, 66, Metal, Food, maxPriceBelief, 1.1
99, 66, Metal, Ore, stock, 4.621661
99, 66, Metal, Ore, minPriceBelief, 1
99, 66, Metal, Ore, maxPriceBelief, 1.1
99, 66, Metal, Metal, stock, 0
99, 66, Metal, Metal, minPriceBelief, 16.16047
99, 66, Metal, Metal, maxPriceBelief, 17.77652
99, 66, Metal, cash, stock, -13.36661
99, 66, Metal, profit, stock, 0
99, 67, Metal, Food, stock, 0
99, 67, Metal, Food, minPriceBelief, 1
99, 67, Metal, Food, maxPriceBelief, 1.1
99, 67, Metal, Ore, stock, 3.650002
99, 67, Metal, Ore, minPriceBelief, 1
99, 67, Metal, Ore, maxPriceBelief, 1.1
99, 67, Metal, Metal, stock, 0
99, 67, Metal, Metal, minPriceBelief, 53.04408
99, 67, Metal, Metal, maxPriceBelief, 58.34849
99, 67, Metal, cash, stock, 16.86759
99, 67, Metal, profit, stock, 0
99, 68, Metal, Food, stock, 0
99, 68, Metal, Food, minPriceBelief, 1
99, 68, Metal, Food, maxPriceBelief, 1.1
99, 68, Metal, Ore, stock, 14.82684
99, 68, Metal, Ore, minPriceBelief, 1
99, 68, Metal, Ore, maxPriceBelief, 1.1
99, 68, Metal, Metal, stock, 0
99, 68, Metal, Metal, minPriceBelief, 10.64219
99, 68, Metal, Metal, maxPriceBelief, 11.70641
99, 68, Metal, cash, stock, -17.19773
99, 68, Metal, profit, stock, 0
99, 69, Metal, Food, stock, 0
99, 69, Metal, Food, minPriceBelief, 1
99, 69, Metal, Food, maxPriceBelief, 1.1
99, 69, Metal, Ore, stock, 15.4
99, 69, Metal, Ore, minPriceBelief, 1
99, 69, Metal, Ore, maxPriceBelief, 1.1
99, 69, Metal, Metal, stock, 0
99, 69, Metal, Metal, minPriceBelief, 6.14211
99, 69, Metal, Metal, maxPriceBelief, 6.756321
99, 69, Metal, cash, stock, -16.27997
99, 69, Metal, profit, stock, 0
99, 70, Metal, Food, stock, 0
99, 70, Metal, Food, minPriceBelief, 1
99, 70, Metal, Food, maxPriceBelief, 1.1
99, 70, Metal, Ore, stock, 0.8123518
99, 70, Metal, Ore, minPriceBelief, 1
99, 70, Metal, Ore, maxPriceBelief, 1.1
99, 70, Metal, Metal, stock, 0
99, 70, Metal, Metal, minPriceBelief, 19.01645
99, 70, Metal, Metal, maxPriceBelief, 20.9181
99, 70, Metal, cash, stock, 11.64186
99, 70, Metal, profit, stock, 0
99, 71, Metal, Food, stock, 0
99, 71, Metal, Food, minPriceBelief, 1
99, 71, Metal, Food, maxPriceBelief, 1.1
99, 71, Metal, Ore, stock, 0
99, 71, Metal, Ore, minPriceBelief, 1
99, 71, Metal, Ore, maxPriceBelief, 1.1
99, 71, Metal, Metal, stock, 0
99, 71, Metal, Metal, minPriceBelief, 18.03743
99, 71, Metal, Metal, maxPriceBelief, 19.84117
99, 71, Metal, cash, stock, -0.5618643
99, 71, Metal, profit, stock, 0
99, 72, Metal, Food, stock, 0
99, 72, Metal, Food, minPriceBelief, 1
99, 72, Metal, Food, maxPriceBelief, 1.1
99, 72, Metal, Ore, stock, 1.229243
99, 72, Metal, Ore, minPriceBelief, 1
99, 72, Metal, Ore, maxPriceBelief, 1.1
99, 72, Metal, Metal, stock, 0
99, 72, Metal, Metal, minPriceBelief, 41.52906
99, 72, Metal, Metal, maxPriceBelief, 45.68197
99, 72, Metal, cash, stock, 10.32751
99, 72, Metal, profit, stock, 0
99, 73, Metal, Food, stock, 0
99, 73, Metal, Food, minPriceBelief, 1
99, 73, Metal, Food, maxPriceBelief, 1.1
99, 73, Metal, Ore, stock, 1.352702
99, 73, Metal, Ore, minPriceBelief, 1
99, 73, Metal, Ore, maxPriceBelief, 1.1
99, 73, Metal, Metal, stock, 0
99, 73, Metal, Metal, minPriceBelief, 17.27122
99, 73, Metal, Metal, maxPriceBelief, 18.99834
99, 73, Metal, cash, stock, 2.991217
99, 73, Metal, profit, stock, 0
99, 74, Metal, Food, stock, 0
99, 74, Metal, Food, minPriceBelief, 1
99, 74, Metal, Food, maxPriceBelief, 1.1
99, 74, Metal, Ore, stock, 9.4
99, 74, Metal, Ore, minPriceBelief, 1
99, 74, Metal, Ore, maxPriceBelief, 1.1
99, 74, Metal, Metal, stock, 0
99, 74, Metal, Metal, minPriceBelief, 36.72733
99, 74, Metal, Metal, maxPriceBelief, 40.40007
99, 74, Metal, cash, stock, -32.79879
99, 74, Metal, profit, stock, 0
99, 75, Metal, Food, stock, 0
99, 75, Metal, Food, minPriceBelief, 1
99, 75, Metal, Food, maxPriceBelief, 1.1
99, 75, Metal, Ore, stock, 1.600001
99, 75, Metal, Ore, minPriceBelief, 1
99, 75, Metal, Ore, maxPriceBelief, 1.1
99, 75, Metal, Metal, stock, 0
99, 75, Metal, Metal, minPriceBelief, 6.991032
99, 75, Metal, Metal, maxPriceBelief, 7.690135
99, 75, Metal, cash, stock, 18.4706
99, 75, Metal, profit, stock, 0
99, 76, Metal, Food, stock, 0
99, 76, Metal, Food, minPriceBelief, 1
99, 76, Metal, Food, maxPriceBelief, 1.1
99, 76, Metal, Ore, stock, 2.713987
99, 76, Metal, Ore, minPriceBelief, 1
99, 76, Metal, Ore, maxPriceBelief, 1.1
99, 76, Metal, Metal, stock, 0
99, 76, Metal, Metal, minPriceBelief, 19.10205
99, 76, Metal, Metal, maxPriceBelief, 21.01225
99, 76, Metal, cash, stock, 26.96938
99, 76, Metal, profit, stock, 0
99, 77, Metal, Food, stock, 0
99, 77, Metal, Food, minPriceBelief, 1
99, 77, Metal, Food, maxPriceBelief, 1.1
99, 77, Metal, Ore, stock, 0
99, 77, Metal, Ore, minPriceBelief, 1
99, 77, Metal, Ore, maxPriceBelief, 1.1
99, 77, Metal, Metal, stock, 0
99, 77, Metal, Metal, minPriceBelief, 26.92576
99, 77, Metal, Metal, maxPriceBelief, 29.61834
99, 77, Metal, cash, stock, -10.41886
99, 77, Metal, profit, stock, 0
99, 78, Metal, Food, stock, 0
99, 78, Metal, Food, minPriceBelief, 1
99, 78, Metal, Food, maxPriceBelief, 1.1
99, 78, Metal, Ore, stock, 3.800001
99, 78, Metal, Ore, minPriceBelief, 1
99, 78, Metal, Ore, maxPriceBelief, 1.1
99, 78, Metal, Metal, stock, 0
99, 78, Metal, Metal, minPriceBelief, 5.24615
99, 78, Metal, Metal, maxPriceBelief, 5.770766
99, 78, Metal, cash, stock, 32.54519
99, 78, Metal, profit, stock, 0
99, 79, Metal, Food, stock, 0
99, 79, Metal, Food, minPriceBelief, 1
99, 79, Metal, Food, maxPriceBelief, 1.1
99, 79, Metal, Ore, stock, 12.63471
99, 79, Metal, Ore, minPriceBelief, 1
99, 79, Metal, Ore, maxPriceBelief, 1.1
99, 79, Metal, Metal, stock, 0
99, 79, Metal, Metal, minPriceBelief, 18.07377
99, 79, Metal, Metal, maxPriceBelief, 19.88114
99, 79, Metal, cash, stock, -6.424023
99, 79, Metal, profit, stock, 0
99, 80, Tool, Food, stock, 0
99, 80, Tool, Food, minPriceBelief, 1
99, 80, Tool, Food, maxPriceBelief, 1.1
99, 80, Tool, Metal, stock, 8.839237
99, 80, Tool, Metal, minPriceBelief, 1
99, 80, Tool, Metal, maxPriceBelief, 1.1
99, 80, Tool, Tool, stock, 0
99, 80, Tool, Tool, minPriceBelief, 8.448668
